company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""Amerisourcebergen""",136381691,2020-05-29 16:02:39+00:00, ,1266399565206388736,en,1,0,0,1,Hootsuite Inc.,AmerisourceBergen’s contribution to @UnitedWayLI will serve the UNITED TOGETHER: A Response Fund For #COVID19 to assist families and individuals dealing with the coronavirus health and economic crisis. https://t.co/uJb69H6AfI https://t.co/06ehDRJHh4
"""Amerisourcebergen""",288863891,2020-05-25 13:45:06+00:00, ,1264915396248899586,en,3,0,1,0,Hootsuite Inc.,Watch our new webinar featuring a panel of @Xcenda and @lashgroup experts as they weigh in on the future of patient assistance in the wake of #COVID19 https://t.co/W0kKNwxFyv https://t.co/afZATjZ2xk
"""Amerisourcebergen""",136381691,2020-05-22 16:03:13+00:00, ,1263862990438387712,en,0,0,0,1,Hootsuite Inc.,We are supporting various regional organizations that will provide immediate grants to those affected by #COVID19 like @ntauw @UnitedWay fund that will address immediate and urgent needs of all North Texans &amp; longer-term challenges https://t.co/QDIo6m1poL https://t.co/calcMjjALK
"""Amerisourcebergen""",288863891,2020-05-19 16:15:09+00:00, ,1262778830042943494,en,5,0,0,2,Hootsuite Inc.,Our contribution to the @UnitedWayLI will serve the UNITED TOGETHER: A Response Fund For #COVID19 to assist families and individuals dealing with the coronavirus health and economic crisis. Learn more https://t.co/b7gY71MwRf https://t.co/PcCPtZK3j1
"""Amerisourcebergen""",288863891,2020-05-14 14:45:12+00:00, ,1260944255796772865,en,2,0,0,0,Hootsuite Inc.,"Our contribution to the #COVID19 Response Fund for Idaho benefits those disproportionately affected by the virus, including those who are enduring economic hardship as a result of lost work &amp; economically vulnerable people affected by closures of services. https://t.co/s2eQlxVG8B https://t.co/LI2tHbm1Ey"
"""Amerisourcebergen""",136381691,2020-05-08 16:02:25+00:00, ,1258789359119151106,en,0,0,0,1,Hootsuite Inc.,"AmerisourceBergen is supporting various regional organizations like the Montgomery County Pennsylvania COVID-19 Response Fund, which provides grants to nonprofit organizations serving vulnerable populations in the county  https://t.co/2b3QadDlNm https://t.co/BxZiMtDJmR"
"""Amerisourcebergen""",288863891,2020-05-05 18:45:07+00:00, ,1257743143153348610,en,3,0,0,0,Hootsuite Inc.,Along with the @FFTCarolinas our contribution to the #COVID19 Response Fund will support a range of nonprofits assisting the people most affected by COVID-19 including the sick and economically impacted in the North and South Carolina regions. Learn more: https://t.co/IiOfUR78tr https://t.co/424dQZSoIU
"""Amerisourcebergen""",288863891,2020-05-05 13:15:13+00:00, ,1257660118365351936,en,8,1,1,3,Hootsuite Inc.,"On #GivingTuesdayNow in support of #COVID19 relief the AmerisourceBergen Foundation is proud to support our partner @familyreach by matching up to $10,000 in donations to ultimately benefit families financially affected by cancer. Join us https://t.co/L6yEAlsDhR https://t.co/pDwAulSaog"
"""Amerisourcebergen""",288863891,2020-05-01 19:30:15+00:00, ,1256304948494716928,en,3,0,0,0,Hootsuite Inc.,We are supporting various regional organizations that will provide immediate grants to those affected by #COVID19 like @ntauw @UnitedWay fund that will address immediate and urgent needs of all North Texans &amp; longer-term challenges https://t.co/fdLUsm82dq https://t.co/UGZJB5PFty
company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""AMETEK""",4859945894,2020-11-12 19:00:19+00:00, ,1326963051577434116,en,0,0,0,0,Hootsuite Inc.,Sometimes troubleshooting over the phone can be difficult and with COVID-19 restrictions receiving in-person assistance may not be an option. Check out our AMETEK Virtual Support: https://t.co/IvUfq6yssn #IndustrialUPS #UPSSystem #VirtualSupport #Ametek #AmetekSolidstateControls https://t.co/tEfp2cLubb
company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
company,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
"""Amgen""",156030129,2020-03-30 23:45:00+00:00, ,1244772646052605952,en,0,0,0,0,TweetDeck,@Amgen has committed $12.5 million to support the efforts of local emergency and patient-focused services. https://t.co/Mo3yyKADkU
"""Amgen""",59310742,2020-03-30 14:02:05+00:00, ,1244625952983801857,en,0,0,0,0,dlvr.it,Amgen and the Amgen Foundation commit up to $12.5 million to support COVID-19 relief efforts https://t.co/11J7Ftk2Un https://t.co/lJ1SH798pL
"""Amgen""",2202333288,2020-03-29 20:31:27+00:00, ,1244361549214412801,en,1,0,0,0,Twitter Web App,Proud of Amgen’s leadership in supporting the community during this time. https://t.co/Pi5GACMhIB
"""Amgen""",20597234,2020-03-28 16:37:07+00:00, ,1243940190877560835,en,0,0,0,0,Twitter Web Client,Amgen to donate up to $12.5M to COVID-19 relief efforts https://t.co/e9WawqYxHP via @LABizJournal
"""Amgen""",2395295630,2020-03-27 23:28:08+00:00, ,1243681237912281089,en,1,0,0,0,Twitter Web App,"#AmChamMember News: On 23 March, The @Amgen Foundation announced that they will commit up to $12.5M to support COVID-19 relief efforts.

These funds will be used to support emergency response efforts both in Amgen’s US and international communities.

#ForceForGood #covid19 https://t.co/CDFgzHDa6s"
"""Amgen""",720141092,2020-03-27 16:08:37+00:00,dc62519fda13b4ec,1243570629644779521,en,5,3,0,1,Twitter for iPhone,"Important #COVID19 Resources &amp; Updates: https://t.co/6OyfXApNHS
Featured: @CFTampaBay, @FLBlue, @usfsbdc, @FloridaSBDCN, @USouthFlorida, @FlChamber,  @Diamond_View, @ValleyBaDiamond, @Amgen, @MetroDiner, @ConnectWise, @floridaaquarium, @Columbia1905
#EconDev #TampaBay https://t.co/qfpXxnMaix"
"""Amgen""",635572478,2020-03-27 02:43:49+00:00, ,1243368094594215937,en,0,0,0,0,Twitter for iPhone,Amgen and the Amgen Foundation commit up to $12.5 million to support COVID-19 relief efforts https://t.co/IR3VTDftJ0
"""Amgen""",464076395,2020-03-26 21:07:55+00:00, ,1243283566219407363,en,0,0,0,0,WordPress.com,Amgen and the Amgen Foundation commit up to $12.5 million to support COVID-19 relief efforts https://t.co/TPIQV4qKqA https://t.co/48UV0pP6wb
"""Amgen""",106360602,2020-03-26 16:52:59+00:00, ,1243219409474334721,en,0,0,0,0,HubSpot,"So proud of another one of our favorite companies, @Amgen for committing up to $12.5M to support #COVID19 emergency response efforts in U.S. and globally. https://t.co/1hutywG51U via @scibus"
"""Amgen""",720141092,2020-03-25 13:36:13+00:00, ,1242807503194402817,en,2,0,0,1,Twitter Web App,".@Amgen &amp; @AmgenFoundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts &gt;&gt; https://t.co/bsoUrpTYfM

#TBEDCInvestor #Amgen #COVID19ReliefEfforts #coronavirus https://t.co/AGWHXD4rRW"
"""Amgen""",2239448186,2020-03-25 07:48:41+00:00, ,1242720044079099904,en,0,0,0,0,Twitter Web App,Amgen And The Amgen Foundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts https://t.co/38FanySicm
"""Amgen""",758718601935192064,2020-03-25 07:06:41+00:00, ,1242709473170305024,en,0,0,0,1,Twitter Web App,"Amgen And The Amgen Foundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts
https://t.co/fxUTte1PJA
Follow #PharmaState Page &amp; get #Pharma Exclusive Updates!
#BreakingNewsPharma #pharmanews #breakingnews
#amgen #unilever #glenmark #donate #pharmaindustry https://t.co/cWy8YJjxhZ"
"""Amgen""",859266278279786497,2020-03-25 00:53:47+00:00, ,1242615631847063553,en,1,0,0,0,Twitter Web App,Amgen to donate up to $12.5M to COVID-19 relief efforts https://t.co/wEvpV90xHp via @LABizJournal
"""Amgen""",50702694,2020-03-24 21:22:00+00:00, ,1242562331696959488,en,0,0,0,0,TweetDeck,"@Amgen and the @AmgenFoundation have committed up to $12.5M to local emerency response efforts and science learning programs for students across the globe.. THis is awesome, thank you so much for your leadership during the #CoronavirusOutbreak. https://t.co/0YHCoxksE8 #FlaPol"
"""Amgen""",26777550,2020-03-24 20:00:09+00:00, ,1242541733579120640,en,2,0,0,1,Sprout Social,"California-based @Amgen will donate up to $12.5 million to #COVID19 relief efforts. They'll be matching donations made by employees, plus donating to support emergency response efforts in the U.S. and abroad. #CreatorsRespond https://t.co/U6ReMKMGCI"
"""Amgen""",1022473214457348096,2020-03-24 06:31:51+00:00, ,1242338318232084481,en,1,0,0,0,Twitter Web App,"Amgen and its Foundation Grant $12.5M to Support COVID-19 Relief Efforts Globally @Amgen @AmgenFoundation 
https://t.co/8Q0DxoNjh6 https://t.co/lgDRAWmrVU"
"""Amgen""",1134049078424162304,2020-03-24 01:45:16+00:00, ,1242266198433320960,en,0,0,0,0,Newsfilter.io,Amgen And The Amgen Foundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts $AMGN #coronavirus #COVID2019 https://t.co/Al7lAI0o3S
"""Amgen""",28436760,2020-03-24 01:24:47+00:00, ,1242261043591536640,en,100,15,6,33,Twitter Ads,#COVID19 Update: Amgen and @AmgenFoundation have announced an initial commitment of up to $12.5 million to support U.S and global relief efforts to address critical needs in communities impacted by this pandemic. We’re all in this together. Press release: https://t.co/N9H4p2RJth https://t.co/4x5Y7WuTCX
"""Amgen""",1134049078424162304,2020-03-24 00:31:16+00:00, ,1242247574981087233,en,0,0,0,0,Newsfilter.io,Amgen donates $12.M for Covid-19 relief efforts $AMGN #coronavirus #COVID2019 https://t.co/ZgoUaAc62a
"""Amgen""",803208272,2020-03-24 00:00:37+00:00, ,1242239862234845184,en,0,0,0,0,True Anthem,Biotech company Amgen is committing $12.5 million to support relief efforts to address needs in communities impacted by the COVID-19 pandemic. https://t.co/DUGC2pa5r3
"""Amgen""",2396360095,2020-03-23 20:38:48+00:00, ,1242189074896531457,en,88,1,2,14,Twitter Web App,Cool news from our T.O. corporate neighbor: Amgen and the Amgen Foundation today announced an initial commitment of up to $12.5 million to support U.S. and global relief efforts to address critical needs in communities impacted by the COVID-19 pandemic.
"""Amgen""",472650465,2020-03-23 20:29:55+00:00, ,1242186838833532929,en,0,0,0,0,OTC Dynamics Twitter Login,$AMGN Amgen And The Amgen Foundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts https://t.co/ItSrvlYSy9
"""Amgen""",958005194398289920,2020-03-23 20:19:05+00:00, ,1242184111608954880,en,0,0,0,0,NextScripts2_www.sesin.at,New post from https://t.co/9KYxtdZjkl (Amgen And The Amgen Foundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts) has been published on  - https://t.co/Z4D99L1QDG
"""Amgen""",955014888446939136,2020-03-23 20:19:04+00:00, ,1242184108966641665,en,0,0,0,0,NextScripts_www.sesin.at,New post from https://t.co/uXvPWJy6tj (Amgen And The Amgen Foundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts) has been published on  - https://t.co/CsPL9YV1dx
"""Amgen""",25406480,2020-03-23 20:17:18+00:00, ,1242183660637315072,en,0,0,0,1,Twitter Web Client,AwesomeCapital: Amgen donates $12.M for Covid-19 relief efforts https://t.co/0TmPWoDEF4
"""Amgen""",15296897,2020-03-23 20:12:06+00:00, ,1242182354602307585,en,0,0,0,0,SANewsTwitter,$AMGN - Amgen donates $12.M for Covid-19 relief efforts https://t.co/HnqZjHOaDA
"""Amgen""",3318510966,2020-03-23 20:07:11+00:00, ,1242181116045299712,en,0,0,0,0,CRWE World,Amgen And The Amgen Foundation Commit Up To $12.5 Million To Support COVID-19 Relief Efforts https://t.co/KsCwJuogmZ
"""Amgen""",137093038,2020-04-27 21:00:00+00:00, ,1254877982252052480,en,0,0,0,0,Buffer,"The Amgen Foundation to Commit Up To $12.5 Million To Support #COVID19 #ReliefEfforts, Support Local #Emergency #Response Efforts and #PatientFocused Organizations https://t.co/otwH75XfIg"
"""Amgen""",4029244512,2020-04-27 18:46:05+00:00, ,1254844283099787264,en,0,0,0,0,CoSchedule,"Amgen, AbbVie, Bristol Meyers Squibb, Johnson &amp; Johnson, Pfizer, Eli Lily, Biogen have announced efforts to help patients struggling during #COVID-19 pandemic.

Learn how to take advantage of these free programs.
https://t.co/spwkbMAclo"
"""Amgen""",916935650,2020-04-21 17:40:08+00:00, ,1252653360601354241,en,3,0,0,1,Hootsuite Inc.,"Thank you @Amgen for your generous donation to continue the fight against #COVID19. We have seen companies all across the State step up during this unprecedented time, I thank you again for your efforts.

https://t.co/kse740R5tT"
"""Amgen""",3408302854,2020-04-20 21:47:02+00:00, ,1252353103979929603,en,0,0,0,0,CoSchedule,"Amgen through its @AmgenFoundation has pledged $12.5 million towards COVID-19 relief efforts and emergency response programs.
@Amgen  is also assisting patients through its patient assistance program. Call 1-888-762-6436.
https://t.co/qOzvJeb8jy"
"""Amgen""",65800561,2020-04-17 20:20:49+00:00, ,1251244245668724736,en,10,0,1,3,Twitter for Android,"Wish list: 
• PPE &amp; COVID tests
• financial &amp; regulatory relief
• protection for patients to stay on their specialty drugs in case they lose coverage in this economic downturn. Work w/ insurance companies &amp; drug makers - thanks! @JanssenUS @genentech @bmsnews @abbvie @Amgen"
"""Amgen""",807325267332972544,2020-04-14 16:54:15+00:00, ,1250105098522497025,en,2,1,1,0,Twitter Web App,"Vargas said the CDC provided VC with more testing kits, but they're always looking to get more. Parks asked how much tests cost and if we need to be careful with how many we do. Parks said Amgen has given over $12 million to the COVID relief effort."
"""Amgen""",28436760,2020-04-14 11:03:00+00:00, ,1250016700818313217,en,41,0,2,16,Twitter for Advertisers.,"Recently, Amgen and the @AmgenFoundation announced an initial commitment of up to $12.5 million to support #COVID19 relief efforts. These dollars are already making a difference for communities in CA, FL, KY, MA, NJ and RI. Learn more in the link below. #Inthistogether"
"""Amgen""",35764601,2020-04-13 16:12:45+00:00, ,1249732266470912001,en,24,1,0,4,Twitter for Advertisers.,"Our members are helping find solutions that slow the spread of COVID-19, working to protect the health of people around the world. @Amgen is helping by committing millions to global relief."
"""Amgen""",20531154,2020-04-10 18:24:27+00:00, ,1248678242577534977,en,2,0,0,1,Twitter Web App,"After @AmgenFoundation initial commitment of up to $12.5 million to support U.S. and global relief efforts - $500,000 will be going to SVCF to support low income families, non profits and small businesses.

Read more: https://t.co/4hmevuCoGw"
